Ticket,Date,Customer - Site - Service,Service,Container Size,Material,Route,Truck,Quantity,Per,Disposal Rate,Per,Disposal Cost,Quantity Billed,Per,Bill Rate,Per,Amount
992533,04/08/25,214049-0001-001 TP COCINA LLC,R1,15.0,28,2226,62,0.44,TN,$46.50,/ TN,$20.46,0.44,TN,$46.50,/ TN,$20.46
992540,04/08/25,200746-0001-001 YUSEN LOGISTICS,R1,30.0,28,2223,79,1.86,TN,$46.50,/ TN,$86.49,1.86,TN,$46.50,/ TN,$86.49
992552,04/08/25,200746-0001-001 YUSEN LOGISTICS,R1,30.0,9,2223,79,3.0,EA,$10.00,/ EA,$30.00,3.0,EA,$10.00,/ EA,$30.00
992615,04/08/25,215926-0001-001 PAISANO HOME BUILDERS,R1,30.0,28,2221,56,13.11,TN,$46.50,/ TN,$609.62,13.11,TN,$46.50,/ TN,$609.62
992647,04/08/25,205041-0001-001 HPJ,R1,30.0,28,2223,79,2.57,TN,$46.50,/ TN,$119.51,2.57,TN,$46.50,/ TN,$119.51
992657,04/08/25,205033-0001-002 MALL DEL NORTE,R2,30.0,28,2224,57,2.34,TN,$46.50,/ TN,$108.81,2.34,TN,$46.50,/ TN,$108.81
992726,04/08/25,209974-0001-001 H E B   # 0449,R2,30.0,28,2221,56,11.85,TN,$46.50,/ TN,$551.03,11.85,TN,$46.50,/ TN,$551.03
992732,04/08/25,213600-0001-001 CARMELITA LAND & CATTLE,R1,30.0,28,2226,62,2.99,TN,$46.50,/ TN,$139.04,2.99,TN,$46.50,/ TN,$139.04
992744,04/08/25,201911-0001-001 EXCELLENCE LOGISTIC,R1,30.0,28,2223,79,1.91,TN,$46.50,/ TN,$88.82,1.91,TN,$46.50,/ TN,$88.82
992769,04/08/25,200746-0001-001 YUSEN LOGISTICS,R1,30.0,28,2223,79,2.11,TN,$46.50,/ TN,$98.12,2.11,TN,$46.50,/ TN,$98.12
992795,04/08/25,210378-0001-002 SOUTH TEXAS FOOD BANK,R1,30.0,28,2224,57,2.22,TN,$46.50,/ TN,$103.23,2.22,TN,$46.50,/ TN,$103.23
992806,04/08/25,215872-0001-001 WASTE MANAGEMENT- WALMART,R1,30.0,28,2226,62,7.44,TN,$46.50,/ TN,$345.96,7.44,TN,$46.50,/ TN,$345.96
992835,04/08/25,208792-0001-001 TEXAS DISCOUNT FURNITURE,R1,30.0,28,2221,56,0.92,TN,$46.50,/ TN,$42.78,0.92,TN,$46.50,/ TN,$42.78
992843,04/09/25,212205-0001-001 UETA INC-OPEN TOP,R1,30.0,28,3224,57,0.97,TN,$46.50,/ TN,$45.11,0.97,TN,$46.50,/ TN,$45.11
992849,04/09/25,215851-0001-001 SER DESIGN AND CONSTRUCTION,R1,30.0,28,3221,56,4.45,TN,$46.50,/ TN,$206.93,4.45,TN,$46.50,/ TN,$206.93
992858,04/09/25,210460-0001-001 LOVE'S TRAVEL STOPS L0298,R2,30.0,28,3226,62,5.27,TN,$46.50,/ TN,$245.06,5.27,TN,$46.50,/ TN,$245.06
992917,04/09/25,212307-0002-002 MISSION PRODUCE,R1,30.0,13,3223,79,0.66,TN,$216.50,/ TN,$142.89,0.66,TN,$216.50,/ TN,$142.89
992926,04/09/25,209975-0001-002 H E B #186 COMPACTOR,R1,30.0,28,3224,57,1.84,TN,$46.50,/ TN,$85.56,1.84,TN,$46.50,/ TN,$85.56
992933,04/09/25,208551-0001-001 TRANE SUPPLY,R1,30.0,28,3225,42,0.99,TN,$46.50,/ TN,$46.04,0.99,TN,$46.50,/ TN,$46.04
992985,04/09/25,215935-0001-001 A GUERRA PROPERTIES,R1,30.0,28,3221,56,3.32,TN,$46.50,/ TN,$154.38,3.32,TN,$46.50,/ TN,$154.38
993046,04/09/25,212307-0002-001 MISSION PRODUCE,R1,40.0,28,3223,79,1.58,TN,$46.50,/ TN,$73.47,1.58,TN,$46.50,/ TN,$73.47
993073,04/09/25,201871-0001-001 LASER FORWARDING,R1,30.0,28,3226,62,0.24,TN,$46.50,/ TN,$11.16,0.24,TN,$46.50,/ TN,$11.16
993078,04/09/25,210131-0001-001 TKR USA INC,R1,30.0,28,3221,56,0.52,TN,$46.50,/ TN,$24.18,0.52,TN,$46.50,/ TN,$24.18
993080,04/09/25,213543-0002-001 K-FLEX USA LAREDO,R1,30.0,28,3224,57,1.37,TN,$46.50,/ TN,$63.71,1.37,TN,$46.50,/ TN,$63.71
993081,04/09/25,215708-0001-001 ALCE CONSTRUCTION,R1,30.0,28,3225,42,2.29,TN,$46.50,/ TN,$106.49,2.29,TN,$46.50,/ TN,$106.49
993083,04/09/25,211312-0001-001 PROTRANS INTERNATIONAL,R1,30.0,28,3223,79,0.83,TN,$46.50,/ TN,$38.60,0.83,TN,$46.50,/ TN,$38.60
993107,04/09/25,211219-0001-001 TRI-NATIONAL INC,R1,30.0,28,3221,56,1.18,TN,$46.50,/ TN,$54.87,1.18,TN,$46.50,/ TN,$54.87
993206,04/09/25,215945-0001-001 K M FORWARDING,R1,30.0,28,3226,62,2.35,TN,$46.50,/ TN,$109.28,2.35,TN,$46.50,/ TN,$109.28
993207,04/09/25,211946-0002-001 HABITAT FOR HUMANITY,R1,30.0,28,3225,42,3.11,TN,$46.50,/ TN,$144.62,3.11,TN,$46.50,/ TN,$144.62
993232,04/09/25,205163-0001-001 CINEMARK  THEATER #385,R2,30.0,28,3224,57,10.3,TN,$46.50,/ TN,$478.95,10.3,TN,$46.50,/ TN,$478.95
993243,04/09/25,215903-0001-001 JK LIQUIDATION INC,R1,30.0,28,3226,62,1.76,TN,$46.50,/ TN,$81.84,1.76,TN,$46.50,/ TN,$81.84
993247,04/09/25,208590-0001-001 SOUTHWEST INDUSTRIAL RECYCLI,R1,30.0,28,3223,79,5.91,TN,$46.50,/ TN,$274.82,5.91,TN,$46.50,/ TN,$274.82
993335,04/09/25,210584-0001-002 LOWE'S,R2,30.0,28,3221,56,5.68,TN,$46.50,/ TN,$264.12,5.68,TN,$46.50,/ TN,$264.12
993374,04/09/25,208847-0002-002 IH 35 Church,R1,10.0,28,3226,62,1.03,TN,$46.50,/ TN,$47.90,1.03,TN,$46.50,/ TN,$47.90
993417,04/09/25,210001-0001-002 HOME GOODS,R2,40.0,24,3224,57,4.41,TN,$0.00,/ TN,$0.00,4.41,TN,$0.00,/ TN,$0.00
993423,04/09/25,210279-0001-001 EBT LOGISTICS INC.,R1,30.0,28,3223,79,1.59,TN,$46.50,/ TN,$73.94,1.59,TN,$46.50,/ TN,$73.94
993428,04/09/25,215872-0001-001 WASTE MANAGEMENT- WALMART,R1,30.0,28,3225,42,3.92,TN,$46.50,/ TN,$182.28,3.92,TN,$46.50,/ TN,$182.28
993462,04/09/25,215720-0001-001 EWING IRRIGATION INC,R1,30.0,28,3221,56,1.0,TN,$46.50,/ TN,$46.50,1.0,TN,$46.50,/ TN,$46.50
993488,04/09/25,211450-0001-001 DOCTORS HOSPITAL-COMP,R2,30.0,28,3225,42,5.77,TN,$46.50,/ TN,$268.31,5.77,TN,$46.50,/ TN,$268.31
993506,04/09/25,211312-0001-001 PROTRANS INTERNATIONAL,R1,30.0,28,3299,37,0.64,TN,$46.50,/ TN,$29.76,0.64,TN,$46.50,/ TN,$29.76
993510,04/09/25,213612-0001-001 TRANSPLACE MEXICO LLC,R1,30.0,28,3223,79,0.68,TN,$46.50,/ TN,$31.62,0.68,TN,$46.50,/ TN,$31.62
993517,04/09/25,214049-0001-001 TP COCINA LLC,R1,15.0,28,3226,62,0.27,TN,$46.50,/ TN,$12.56,0.27,TN,$46.50,/ TN,$12.56
993521,04/09/25,207793-0001-001 DR IKES,R1,30.0,28,3224,57,3.03,TN,$46.50,/ TN,$140.90,3.03,TN,$46.50,/ TN,$140.90
993526,04/09/25,209970-0001-002 H E B # 586,R2,30.0,28,3221,56,2.48,TN,$46.50,/ TN,$115.32,2.48,TN,$46.50,/ TN,$115.32
993536,04/09/25,200573-0001-002 SOUTHERN DISTRIBUTING,R1,10.0,28,3226,62,1.32,TN,$46.50,/ TN,$61.38,1.32,TN,$46.50,/ TN,$61.38
993544,04/10/25,210833-0001-001 FUEL AMERICA TRAVEL CTR,R1,30.0,28,4226,62,1.13,TN,$46.50,/ TN,$52.55,1.13,TN,$46.50,/ TN,$52.55
993545,04/10/25,213495-0001-001 DAYS INN & SUITES,R1,30.0,28,4224,57,1.37,TN,$46.50,/ TN,$63.71,1.37,TN,$46.50,/ TN,$63.71
993573,04/10/25,205432-0001-001 FLYING J 48800,R1,30.0,28,4221,56,10.88,TN,$46.50,/ TN,$505.92,10.88,TN,$46.50,/ TN,$505.92
993611,04/10/25,202091-0001-001 AMERICA DISPATCH,R1,30.0,28,4223,79,1.2,TN,$46.50,/ TN,$55.80,1.2,TN,$46.50,/ TN,$55.80
993629,04/10/25,205033-0003-002 MALL DEL NORTE,R1,30.0,28,4226,62,0.49,TN,$46.50,/ TN,$22.79,0.49,TN,$46.50,/ TN,$22.79
993638,04/10/25,209972-0001-002 H E B,R2,30.0,28,4225,42,10.57,TN,$46.50,/ TN,$491.51,10.57,TN,$46.50,/ TN,$491.51
993652,04/12/25,210791-0001-001 ALEXANDER DEPOT,R1,30.0,28,6226,62,3.31,TN,$46.50,/ TN,$153.92,3.31,TN,$46.50,/ TN,$153.92
993688,04/10/25,208512-0001-001 FORZA TRANSPORTATION,R1,30.0,28,4224,57,2.13,TN,$46.50,/ TN,$99.05,2.13,TN,$46.50,/ TN,$99.05
993702,04/10/25,209156-0001-001 CS CARGO U S A,R1,30.0,28,4223,79,1.28,TN,$46.50,/ TN,$59.52,1.28,TN,$46.50,/ TN,$59.52
993724,04/10/25,212205-0001-001 UETA INC-OPEN TOP,R1,30.0,28,4223,79,0.69,TN,$46.50,/ TN,$32.09,0.69,TN,$46.50,/ TN,$32.09
993745,04/10/25,209972-0001-002 H E B,R2,30.0,28,4225,42,5.98,TN,$46.50,/ TN,$278.07,5.98,TN,$46.50,/ TN,$278.07
993779,04/10/25,210378-0001-002 SOUTH TEXAS FOOD BANK,R1,30.0,28,4224,57,1.15,TN,$46.50,/ TN,$53.48,1.15,TN,$46.50,/ TN,$53.48
993789,04/10/25,210833-0001-001 FUEL AMERICA TRAVEL CTR,R1,30.0,28,4221,56,0.76,TN,$46.50,/ TN,$35.34,0.76,TN,$46.50,/ TN,$35.34
993805,04/10/25,209851-0008-001 LDR SITES,R1,30.0,28,4226,62,3.53,TN,$46.50,/ TN,$164.15,3.53,TN,$46.50,/ TN,$164.15
993823,04/10/25,206942-0002-002 CARGOQUIN INC,R1,30.0,28,4223,79,1.75,TN,$46.50,/ TN,$81.38,1.75,TN,$46.50,/ TN,$81.38
993856,04/10/25,215872-0001-001 WASTE MANAGEMENT- WALMART,R1,30.0,28,4224,57,7.17,TN,$46.50,/ TN,$333.41,7.17,TN,$46.50,/ TN,$333.41
993882,04/10/25,214049-0001-001 TP COCINA LLC,R1,15.0,28,4226,62,0.57,TN,$46.50,/ TN,$26.51,0.57,TN,$46.50,/ TN,$26.51
993906,04/10/25,208886-0001-001 FONTAINE MODIFICATION,R1,30.0,28,4225,42,1.8,TN,$46.50,/ TN,$83.70,1.8,TN,$46.50,/ TN,$83.70
993935,04/10/25,214368-0002-001 WINFIELD COMMUNITIES,R1,30.0,28,4226,62,7.74,TN,$46.50,/ TN,$359.91,7.74,TN,$46.50,/ TN,$359.91
993949,04/10/25,209970-0001-002 H E B # 586,R2,30.0,28,4221,56,7.95,TN,$46.50,/ TN,$369.68,7.95,TN,$46.50,/ TN,$369.68
993951,04/10/25,215757-0001-001 PGT TRUCKING,R1,30.0,28,4223,79,1.72,TN,$46.50,/ TN,$79.98,1.72,TN,$46.50,/ TN,$79.98
994011,04/10/25,208851-0001-001 TERRACON,R1,10.0,28,4226,62,5.6,TN,$46.50,/ TN,$260.40,5.6,TN,$46.50,/ TN,$260.40
994028,04/10/25,200810-0001-001 EXPEDITORS INT'L OF WASHING,R1,30.0,28,4224,57,1.21,TN,$46.50,/ TN,$56.27,1.21,TN,$46.50,/ TN,$56.27
994029,04/10/25,209870-0001-001 DR IKES,R1,30.0,28,4221,56,2.12,TN,$46.50,/ TN,$98.58,2.12,TN,$46.50,/ TN,$98.58
994030,04/10/25,209971-0002-001 H E B MERCADO,R1,30.0,28,4225,42,7.64,TN,$46.50,/ TN,$355.26,7.64,TN,$46.50,/ TN,$355.26
994073,04/10/25,211312-0001-001 PROTRANS INTERNATIONAL,R1,30.0,28,4223,79,0.8,TN,$46.50,/ TN,$37.20,0.8,TN,$46.50,/ TN,$37.20
994089,04/10/25,214193-0001-001 PAM TRANSPORT,R1,30.0,28,4299,37,1.96,TN,$46.50,/ TN,$91.14,1.96,TN,$46.50,/ TN,$91.14
994123,04/10/25,213894-0001-001 TK AUTOMOTIVE LOG SOL,R1,30.0,28,4221,56,4.23,TN,$46.50,/ TN,$196.70,4.23,TN,$46.50,/ TN,$196.70
994132,04/10/25,214049-0001-001 TP COCINA LLC,R1,15.0,28,4226,62,0.23,TN,$46.50,/ TN,$10.70,0.23,TN,$46.50,/ TN,$10.70
994138,04/11/25,201216-0001-001 PALOS GARZA FORWARDING,R1,30.0,28,5223,79,1.55,TN,$46.50,/ TN,$72.08,1.55,TN,$46.50,/ TN,$72.08
994148,04/11/25,215864-0001-001 247 USDS,R1,30.0,28,5226,62,4.84,TN,$46.50,/ TN,$225.06,4.84,TN,$46.50,/ TN,$225.06
994186,04/11/25,208474-0001-003 REGIO BLOCK,R1,30.0,28,5226,62,4.37,TN,$46.50,/ TN,$203.21,4.37,TN,$46.50,/ TN,$203.21
994202,04/11/25,208512-0001-001 FORZA TRANSPORTATION,R1,30.0,28,5225,42,2.48,TN,$46.50,/ TN,$115.32,2.48,TN,$46.50,/ TN,$115.32
994214,04/11/25,207669-0001-001 TRUCK MOVERS,R1,30.0,28,5221,56,4.6,TN,$46.50,/ TN,$213.90,4.6,TN,$46.50,/ TN,$213.90
994247,04/11/25,208512-0001-001 FORZA TRANSPORTATION,R1,30.0,28,5224,57,0.71,TN,$46.50,/ TN,$33.02,0.71,TN,$46.50,/ TN,$33.02
994311,04/11/25,209975-0001-002 H E B #186 COMPACTOR,R1,30.0,28,5221,56,1.58,TN,$46.50,/ TN,$73.47,1.58,TN,$46.50,/ TN,$73.47
994360,04/12/25,215936-0001-001 BRENCO,R1,30.0,28,6223,79,5.45,TN,$46.50,/ TN,$253.43,5.45,TN,$46.50,/ TN,$253.43
994383,04/11/25,200904-0001-001 LAREDO JOB COR -30YD,R1,30.0,28,5224,57,2.22,TN,$46.50,/ TN,$103.23,2.22,TN,$46.50,/ TN,$103.23
994388,04/11/25,213474-0008-001 THE OUTLETS SHOPPES AT LAREDO,R1,30.0,24,5225,42,4.61,TN,$0.00,/ TN,$0.00,4.61,TN,$0.00,/ TN,$0.00
994413,04/11/25,202895-0001-002 WARREN TRANSPORT,R1,15.0,28,5226,62,1.6,TN,$46.50,/ TN,$74.40,1.6,TN,$46.50,/ TN,$74.40
994446,04/11/25,215878-0001-001 MEXUS COLD STORAGE,R1,30.0,28,5221,56,1.47,TN,$46.50,/ TN,$68.36,1.47,TN,$46.50,/ TN,$68.36
994500,04/11/25,210839-0001-002 NATURE FRESH FARMS LAREDO,R1,15.0,13,5226,62,2.11,TN,$216.50,/ TN,$456.82,2.11,TN,$216.50,/ TN,$456.82
994513,04/11/25,214097-0001-001 WAL MART - 5713,R2,30.0,28,5224,57,7.02,TN,$46.50,/ TN,$326.43,7.02,TN,$46.50,/ TN,$326.43
994590,04/11/25,200904-0001-001 LAREDO JOB COR -30YD,R1,30.0,28,5225,42,1.29,TN,$46.50,/ TN,$59.99,1.29,TN,$46.50,/ TN,$59.99
994593,04/11/25,210471-0001-001 ANCIRA VOLKSWAGEN OF LAREDO,R1,10.0,28,5226,62,0.87,TN,$46.50,/ TN,$40.46,0.87,TN,$46.50,/ TN,$40.46
994616,04/11/25,215941-0001-001 ZETERS,R1,40.0,28,5223,79,2.2,TN,$46.50,/ TN,$102.30,2.2,TN,$46.50,/ TN,$102.30
994639,04/11/25,214099-0001-001 WAL MART 8156 (SAM'S),R2,30.0,28,5221,56,7.45,TN,$46.50,/ TN,$346.43,7.45,TN,$46.50,/ TN,$346.43
994654,04/11/25,215872-0001-001 WASTE MANAGEMENT- WALMART,R1,30.0,28,5225,42,1.42,TN,$46.50,/ TN,$66.03,1.42,TN,$46.50,/ TN,$66.03
994672,04/11/25,207101-0002-001 PGW AUTO GLASS 5463,R1,30.0,28,5221,56,5.18,TN,$46.50,/ TN,$240.87,5.18,TN,$46.50,/ TN,$240.87
994682,04/11/25,210259-0001-001 U S BORDER PATROL,R1,15.0,28,5226,62,1.39,TN,$46.50,/ TN,$64.64,1.39,TN,$46.50,/ TN,$64.64
994689,04/11/25,200075-0001-003 AEP ELECTRIC,R1,30.0,28,5224,57,1.1,TN,$46.50,/ TN,$51.15,1.1,TN,$46.50,/ TN,$51.15
994739,04/11/25,210687-0001-001 TARGET 2112,R1,30.0,28,5221,56,5.62,TN,$46.50,/ TN,$261.33,5.62,TN,$46.50,/ TN,$261.33
994747,04/11/25,203690-0001-001 PROLAMSA,R1,30.0,28,5225,42,2.63,TN,$46.50,/ TN,$122.30,2.63,TN,$46.50,/ TN,$122.30
994754,04/12/25,207669-0001-001 TRUCK MOVERS,R1,30.0,28,6221,56,4.82,TN,$46.50,/ TN,$224.13,4.82,TN,$46.50,/ TN,$224.13
994772,04/12/25,211450-0001-001 DOCTORS HOSPITAL-COMP,R2,30.0,28,6224,57,3.24,TN,$46.50,/ TN,$150.66,3.24,TN,$46.50,/ TN,$150.66
994774,04/12/25,214441-0001-001 HOTEL AVA,R1,30.0,28,6226,62,1.68,TN,$46.50,/ TN,$78.12,1.68,TN,$46.50,/ TN,$78.12
994817,04/12/25,206938-0001-001 S R FWDG-30YD,R1,30.0,28,6223,79,2.96,TN,$46.50,/ TN,$137.64,2.96,TN,$46.50,/ TN,$137.64
994821,04/12/25,212307-0002-001 MISSION PRODUCE,R1,40.0,28,6225,42,1.12,TN,$46.50,/ TN,$52.08,1.12,TN,$46.50,/ TN,$52.08
994858,04/12/25,203347-0001-001 T S I,R1,30.0,28,6225,42,0.87,TN,$46.50,/ TN,$40.46,0.87,TN,$46.50,/ TN,$40.46
994872,04/12/25,206091-0001-003 PILOT TRAVEL CENTER-0377,R1,30.0,28,6226,62,2.12,TN,$46.50,/ TN,$98.58,2.12,TN,$46.50,/ TN,$98.58
994883,04/12/25,202566-0001-001 ROBERT BOSCH CORP,R1,30.0,28,6299,37,1.59,TN,$46.50,/ TN,$73.94,1.59,TN,$46.50,/ TN,$73.94
994900,04/12/25,200770-0001-002 FEDERAL EXPRESS,R1,30.0,28,6224,57,0.62,TN,$46.50,/ TN,$28.83,0.62,TN,$46.50,/ TN,$28.83
994924,04/12/25,204273-0001-001 S R FWDG-30YD,R1,30.0,28,6221,56,0.8,TN,$46.50,/ TN,$37.20,0.8,TN,$46.50,/ TN,$37.20
994939,04/12/25,215937-0001-001 PALACIOS AND SONS,R1,30.0,13,6223,79,4.57,TN,$216.50,/ TN,$989.41,4.57,TN,$216.50,/ TN,$989.41
994992,04/12/25,200770-0001-001 FEDERAL EXPRESS,R1,20.0,28,6224,57,0.41,TN,$46.50,/ TN,$19.07,0.41,TN,$46.50,/ TN,$19.07
995007,04/12/25,212307-0002-002 MISSION PRODUCE,R1,30.0,13,6225,42,3.54,TN,$216.50,/ TN,$766.41,3.54,TN,$216.50,/ TN,$766.41
995008,04/12/25,215864-0001-001 247 USDS,R1,30.0,28,6299,37,8.11,TN,$46.50,/ TN,$377.12,8.11,TN,$46.50,/ TN,$377.12
995032,04/12/25,205033-0003-002 MALL DEL NORTE,R1,30.0,28,6226,62,0.31,TN,$46.50,/ TN,$14.42,0.31,TN,$46.50,/ TN,$14.42
995083,04/12/25,210842-0001-001 ASCENT FOODS,R1,30.0,13,6221,56,5.17,TN,$216.50,/ TN,"$1,119.31",5.17,TN,$216.50,/ TN,"$1,119.31"
995113,04/11/25,215922-0001-001 INTERNATIONAL SPECIALIZE,R1,30.0,28,5223,79,3.52,TN,$46.50,/ TN,$163.68,3.52,TN,$46.50,/ TN,$163.68
995119,04/12/25,210394-0002-001 INSCO EQUIPMENT SUPPLIES,R1,20.0,28,6225,42,0.46,TN,$46.50,/ TN,$21.39,0.46,TN,$46.50,/ TN,$21.39
995126,04/12/25,213782-0001-001 XPO LOGISTICS/LTL/LLA (XPO000LLA),R1,30.0,28,6223,79,1.73,TN,$46.50,/ TN,$80.45,1.73,TN,$46.50,/ TN,$80.45
995150,04/12/25,201863-0001-001 S M T,R1,30.0,28,6299,37,1.75,TN,$46.50,/ TN,$81.38,1.75,TN,$46.50,/ TN,$81.38
995194,04/12/25,205784-0001-001 EXEL GLOBAL LOGISTICS,R1,30.0,28,6224,57,2.2,TN,$46.50,/ TN,$102.30,2.2,TN,$46.50,/ TN,$102.30
995206,04/12/25,214096-0001-001 WALMART-3518,R2,30.0,28,6226,62,3.79,TN,$46.50,/ TN,$176.24,3.79,TN,$46.50,/ TN,$176.24
995241,04/12/25,215759-0001-001 DICEX,R1,30.0,28,6223,79,5.37,TN,$46.50,/ TN,$249.71,5.37,TN,$46.50,/ TN,$249.71
995286,04/12/25,214100-0001-001 WAL MART 554,R2,30.0,28,6225,42,1.1,TN,$46.50,/ TN,$51.15,1.1,TN,$46.50,/ TN,$51.15
995331,04/11/25,213405-0001-001 EXPEDITOR'S INT'L OF WASHINGTON,R1,30.0,28,5223,79,1.3,TN,$46.50,/ TN,$60.45,1.3,TN,$46.50,/ TN,$60.45
995332,04/12/25,209973-0001-001 H E B -COMPACTOR #4,R2,30.0,28,6221,56,7.77,TN,$46.50,/ TN,$361.31,7.77,TN,$46.50,/ TN,$361.31
995353,04/12/25,214363-0001-001 COCA COLA,R1,30.0,28,6221,56,3.62,TN,$46.50,/ TN,$168.33,3.62,TN,$46.50,/ TN,$168.33
995355,04/12/25,207669-0001-001 TRUCK MOVERS,R1,30.0,28,6299,37,5.01,TN,$46.50,/ TN,$232.97,5.01,TN,$46.50,/ TN,$232.97
995358,04/12/25,210340-0001-001 OSHKOSH CORP,R1,30.0,28,6224,57,0.96,TN,$46.50,/ TN,$44.64,0.96,TN,$46.50,/ TN,$44.64
995402,04/12/25,215864-0001-001 247 USDS,R1,30.0,28,6226,62,4.88,TN,$46.50,/ TN,$226.92,4.88,TN,$46.50,/ TN,$226.92
995462,04/12/25,214441-0001-001 HOTEL AVA,R1,30.0,28,6226,62,2.85,TN,$46.50,/ TN,$132.53,2.85,TN,$46.50,/ TN,$132.53
995467,04/12/25,213782-0001-001 XPO LOGISTICS/LTL/LLA (XPO000LLA),R1,30.0,28,6299,37,1.16,TN,$46.50,/ TN,$53.94,1.16,TN,$46.50,/ TN,$53.94
995476,04/12/25,201771-0001-001 J C PENNEY,R2,40.0,28,6221,56,7.16,TN,$46.50,/ TN,$332.94,7.16,TN,$46.50,/ TN,$332.94
995482,04/12/25,207669-0001-001 TRUCK MOVERS,R1,30.0,28,6224,57,2.87,TN,$46.50,/ TN,$133.46,2.87,TN,$46.50,/ TN,$133.46
995496,04/14/25,210833-0001-001 FUEL AMERICA TRAVEL CTR,R1,30.0,28,1226,62,1.35,TN,$46.50,/ TN,$62.78,1.35,TN,$46.50,/ TN,$62.78
995524,04/14/25,209975-0001-002 H E B #186 COMPACTOR,R1,30.0,28,1221,56,1.88,TN,$46.50,/ TN,$87.42,1.88,TN,$46.50,/ TN,$87.42
995530,04/14/25,210394-0002-002 INSCO EQUIPMENT SUPPLIES,R1,30.0,28,1225,42,0.72,TN,$46.50,/ TN,$33.48,0.72,TN,$46.50,/ TN,$33.48
995563,04/14/25,209975-0001-001 H E B #186 COMPACTOR,R2,30.0,28,1224,57,15.04,TN,$46.50,/ TN,$699.36,15.04,TN,$46.50,/ TN,$699.36
995603,04/14/25,207670-0001-001 OLD DOMINION FREIGHT LINE,R2,30.0,28,1223,79,3.84,TN,$46.50,/ TN,$178.56,3.84,TN,$46.50,/ TN,$178.56
995646,04/14/25,210918-0001-001 TRAVEL AMERICA,R2,30.0,28,1221,56,2.89,TN,$46.50,/ TN,$134.39,2.89,TN,$46.50,/ TN,$134.39
995652,04/14/25,210584-0001-002 LOWE'S,R2,30.0,28,1225,42,3.94,TN,$46.50,/ TN,$183.21,3.94,TN,$46.50,/ TN,$183.21
995656,04/14/25,206290-0001-002 UNION PACIFIC# VA999,R1,15.0,28,1226,62,0.91,TN,$46.50,/ TN,$42.32,0.91,TN,$46.50,/ TN,$42.32
995710,04/14/25,205033-0003-002 MALL DEL NORTE,R1,30.0,28,1224,57,0.38,TN,$46.50,/ TN,$17.67,0.38,TN,$46.50,/ TN,$17.67
995737,04/14/25,202740-0001-001 GCX GLOBAL LOGISTICS,R1,30.0,28,1223,79,2.9,TN,$46.50,/ TN,$134.85,2.9,TN,$46.50,/ TN,$134.85
995779,04/14/25,204971-0001-001 SWIFT TRANSPORTATION,R1,30.0,28,1225,42,2.06,TN,$46.50,/ TN,$95.79,2.06,TN,$46.50,/ TN,$95.79
995786,04/14/25,208886-0001-001 FONTAINE MODIFICATION,R1,30.0,28,1221,56,0.9,TN,$46.50,/ TN,$41.85,0.9,TN,$46.50,/ TN,$41.85
995812,04/14/25,215872-0001-001 WASTE MANAGEMENT- WALMART,R1,30.0,28,1224,57,1.53,TN,$46.50,/ TN,$71.15,1.53,TN,$46.50,/ TN,$71.15
995832,04/14/25,206290-0002-001 UNION PACIFIC,R1,15.0,28,1226,62,0.54,TN,$46.50,/ TN,$25.11,0.54,TN,$46.50,/ TN,$25.11
995881,04/14/25,214307-0001-001 GALVAN GROUP INC,R1,40.0,28,1223,79,12.84,TN,$46.50,/ TN,$597.06,12.84,TN,$46.50,/ TN,$597.06
995933,04/14/25,214271-0001-001 A E P - TEXAS,R1,30.0,28,1221,56,6.34,TN,$46.50,/ TN,$294.81,6.34,TN,$46.50,/ TN,$294.81
995946,04/14/25,210839-0001-002 NATURE FRESH FARMS LAREDO,R1,15.0,13,1226,62,1.12,TN,$216.50,/ TN,$242.48,1.12,TN,$216.50,/ TN,$242.48
995970,04/14/25,"214235-0001-001 J.O. ALVAREZ, INC",R1,30.0,28,1225,42,7.73,TN,$46.50,/ TN,$359.45,7.73,TN,$46.50,/ TN,$359.45
995986,04/14/25,201871-0001-001 LASER FORWARDING,R1,30.0,28,1224,57,0.43,TN,$46.50,/ TN,$20.00,0.43,TN,$46.50,/ TN,$20.00
995991,04/14/25,215766-0001-001 TOYOTA LIFT,R1,30.0,28,1223,79,3.91,TN,$46.50,/ TN,$181.82,3.91,TN,$46.50,/ TN,$181.82
996011,04/14/25,214271-0001-001 A E P - TEXAS,R1,30.0,28,1221,56,7.04,TN,$46.50,/ TN,$327.36,7.04,TN,$46.50,/ TN,$327.36
996030,04/14/25,210833-0001-001 FUEL AMERICA TRAVEL CTR,R1,30.0,28,1221,56,1.2,TN,$46.50,/ TN,$55.80,1.2,TN,$46.50,/ TN,$55.80
996039,04/14/25,200632-0001-001 SOUTH TEXAS MOULDING,R1,15.0,28,1226,62,0.92,TN,$46.50,/ TN,$42.78,0.92,TN,$46.50,/ TN,$42.78
996048,04/14/25,211242-0001-001 BOLANOS & COMPANY,R1,30.0,28,1223,79,0.68,TN,$46.50,/ TN,$31.62,0.68,TN,$46.50,/ TN,$31.62
996053,04/14/25,206229-0005-002 LAREDO TRUSS,R1,30.0,28,1225,42,2.63,TN,$46.50,/ TN,$122.30,2.63,TN,$46.50,/ TN,$122.30
996082,04/14/25,203654-0001-001 MC COYS BUILDING SUPPL,R1,30.0,28,1221,56,1.7,TN,$46.50,/ TN,$79.05,1.7,TN,$46.50,/ TN,$79.05
