Ticket,Date,Customer - Site - Service,Service,Container Size,Material,Route,Truck,Quantity,Per,Disposal Rate,Per,Disposal Cost,Quantity Billed,Per,Bill Rate,Per,Amount
1006675,05/07/25,207101-0002-001 PGW AUTO GLASS 5463,R1,30.0,28,3221,56,8.22,TN,$46.50,/ TN,$382.23,8.22,TN,$46.50,/ TN,$382.23
1006681,05/07/25,206097-0001-001 HOLT CAT,R1,30.0,28,3299,37,3.42,TN,$46.50,/ TN,$159.03,3.42,TN,$46.50,/ TN,$159.03
1006683,05/07/25,209974-0001-001 H E B   # 0449,R2,30.0,28,3226,62,8.89,TN,$46.50,/ TN,$413.39,8.89,TN,$46.50,/ TN,$413.39
1006685,05/07/25,215720-0001-001 EWING IRRIGATION INC,R1,30.0,28,3225,42,1.27,TN,$46.50,/ TN,$59.06,1.27,TN,$46.50,/ TN,$59.06
1006739,05/08/25,210833-0001-001 FUEL AMERICA TRAVEL CTR,R1,30.0,28,4224,57,1.56,TN,$46.50,/ TN,$72.54,1.56,TN,$46.50,/ TN,$72.54
1006745,05/08/25,210279-0001-001 EBT LOGISTICS INC.,R1,30.0,28,4223,79,3.05,TN,$46.50,/ TN,$141.83,3.05,TN,$46.50,/ TN,$141.83
1006758,05/08/25,214049-0001-001 TP COCINA LLC,R1,15.0,28,4225,42,0.6,TN,$46.50,/ TN,$27.90,0.6,TN,$46.50,/ TN,$27.90
1006800,05/08/25,208512-0001-001 FORZA TRANSPORTATION,R1,30.0,28,4299,37,1.85,TN,$46.50,/ TN,$86.03,1.85,TN,$46.50,/ TN,$86.03
1006806,05/08/25,200632-0001-001 SOUTH TEXAS MOULDING,R1,15.0,28,4225,42,1.1,TN,$46.50,/ TN,$51.15,1.1,TN,$46.50,/ TN,$51.15
1006830,05/08/25,209206-0002-001 GFL ENVIRONMENTAL,R1,30.0,28,4224,57,1.08,TN,$46.50,/ TN,$50.22,1.08,TN,$46.50,/ TN,$50.22
1006831,05/08/25,211871-0001-001 AUTO TRUCK (ATC)-LAREDO 544,R1,30.0,28,4225,42,1.81,TN,$46.50,/ TN,$84.17,1.81,TN,$46.50,/ TN,$84.17
1006833,05/08/25,215840-0001-001 WHEELER METALS,R1,30.0,28,4223,79,4.24,TN,$46.50,/ TN,$197.16,4.24,TN,$46.50,/ TN,$197.16
1006853,05/08/25,214368-0002-001 WINFIELD COMMUNITIES,R1,30.0,28,4299,37,1.63,TN,$46.50,/ TN,$75.80,1.63,TN,$46.50,/ TN,$75.80
1006896,05/08/25,203654-0001-001 MC COYS BUILDING SUPPL,R1,30.0,28,4299,37,2.47,TN,$46.50,/ TN,$114.86,2.47,TN,$46.50,/ TN,$114.86
1006913,05/08/25,208484-0001-001 W W ROWLAND,R1,30.0,28,4223,79,2.29,TN,$46.50,/ TN,$106.49,2.29,TN,$46.50,/ TN,$106.49
1006918,05/08/25,204203-0001-001 FLYING J #730,R2,30.0,28,4225,42,5.4,TN,$46.50,/ TN,$251.10,5.4,TN,$46.50,/ TN,$251.10
1006939,05/08/25,209285-0001-001 ARCHROCK,R1,30.0,28,4226,62,1.51,TN,$46.50,/ TN,$70.22,1.51,TN,$46.50,/ TN,$70.22
1006991,05/08/25,206073-0001-001 TARGET STORE COMP-TGT000801,R2,30.0,28,4224,57,6.67,TN,$46.50,/ TN,$310.16,6.67,TN,$46.50,/ TN,$310.16
1006999,05/08/25,202566-0001-001 ROBERT BOSCH CORP,R1,30.0,28,4299,37,0.8,TN,$46.50,/ TN,$37.20,0.8,TN,$46.50,/ TN,$37.20
1007044,05/08/25,215759-0001-001 DICEX,R1,30.0,28,4223,79,3.32,TN,$46.50,/ TN,$154.38,3.32,TN,$46.50,/ TN,$154.38
1007051,05/08/25,200573-0001-004 SOUTHERN DISTRIBUTING,R1,30.0,28,4226,62,1.91,TN,$46.50,/ TN,$88.82,1.91,TN,$46.50,/ TN,$88.82
1007068,05/08/25,214242-0001-001 HERITAGE LANDSCAPE,R1,30.0,28,4225,42,1.2,TN,$46.50,/ TN,$55.80,1.2,TN,$46.50,/ TN,$55.80
1007086,05/08/25,205033-0003-002 MALL DEL NORTE,R1,30.0,28,4226,62,0.62,TN,$46.50,/ TN,$28.83,0.62,TN,$46.50,/ TN,$28.83
1007101,05/09/25,208886-0001-001 FONTAINE MODIFICATION,R1,30.0,28,5224,57,0.87,TN,$46.50,/ TN,$40.46,0.87,TN,$46.50,/ TN,$40.46
1007104,05/09/25,210584-0001-002 LOWE'S,R2,30.0,28,5221,56,6.18,TN,$46.50,/ TN,$287.37,6.18,TN,$46.50,/ TN,$287.37
1007112,05/09/25,209972-0001-002 H E B,R2,30.0,28,5226,62,12.42,TN,$46.50,/ TN,$577.53,12.42,TN,$46.50,/ TN,$577.53
1007115,05/08/25,215936-0001-001 BRENCO,R1,30.0,28,4223,79,2.92,TN,$46.50,/ TN,$135.78,2.92,TN,$46.50,/ TN,$135.78
1007120,05/09/25,215864-0001-001 247 USDS,R1,30.0,28,5225,42,5.69,TN,$46.50,/ TN,$264.59,5.69,TN,$46.50,/ TN,$264.59
1007131,05/09/25,210378-0001-002 SOUTH TEXAS FOOD BANK,R1,30.0,28,5224,57,2.14,TN,$46.50,/ TN,$99.51,2.14,TN,$46.50,/ TN,$99.51
1007138,05/09/25,209670-0001-001 UISD/FIXED ASSETS,R1,30.0,28,5221,56,1.65,TN,$46.50,/ TN,$76.73,1.65,TN,$46.50,/ TN,$76.73
1007153,05/08/25,211351-0001-002 ZUNIGA LOGISTICS,R1,30.0,28,4223,79,2.3,TN,$46.50,/ TN,$106.95,2.3,TN,$46.50,/ TN,$106.95
1007166,05/09/25,211946-0002-001 HABITAT FOR HUMANITY,R1,30.0,28,5225,42,1.52,TN,$46.50,/ TN,$70.68,1.52,TN,$46.50,/ TN,$70.68
1007173,05/09/25,210640-0001-001 J-4 LUMBER COMPANY,R1,30.0,28,5221,56,1.62,TN,$46.50,/ TN,$75.33,1.62,TN,$46.50,/ TN,$75.33
1007184,05/09/25,209206-0002-001 GFL ENVIRONMENTAL,R1,30.0,28,5224,57,1.14,TN,$46.50,/ TN,$53.01,1.14,TN,$46.50,/ TN,$53.01
1007185,05/09/25,209971-0002-001 H E B MERCADO,R1,30.0,28,5221,56,8.92,TN,$46.50,/ TN,$414.78,8.92,TN,$46.50,/ TN,$414.78
1007192,05/08/25,211351-0001-002 ZUNIGA LOGISTICS,R1,30.0,28,4223,79,2.2,TN,$46.50,/ TN,$102.30,2.2,TN,$46.50,/ TN,$102.30
1007226,05/09/25,201650-0001-001 KOHL'S STORE # 1059,R2,30.0,28,5225,42,1.5,TN,$46.50,/ TN,$69.75,1.5,TN,$46.50,/ TN,$69.75
1007251,05/09/25,214441-0001-001 HOTEL AVA,R1,30.0,28,5224,57,2.54,TN,$46.50,/ TN,$118.11,2.54,TN,$46.50,/ TN,$118.11
1007261,05/08/25,208590-0001-001 SOUTHWEST INDUSTRIAL RECYCLI,R1,30.0,28,4223,79,6.16,TN,$46.50,/ TN,$286.44,6.16,TN,$46.50,/ TN,$286.44
1007269,05/09/25,211219-0001-001 TRI-NATIONAL INC,R1,30.0,28,5221,56,1.09,TN,$46.50,/ TN,$50.69,1.09,TN,$46.50,/ TN,$50.69
1007270,05/09/25,214049-0001-001 TP COCINA LLC,R1,15.0,28,5226,62,0.61,TN,$46.50,/ TN,$28.37,0.61,TN,$46.50,/ TN,$28.37
1007287,05/09/25,214441-0001-001 HOTEL AVA,R1,30.0,28,5224,57,3.08,TN,$46.50,/ TN,$143.22,3.08,TN,$46.50,/ TN,$143.22
1007290,05/09/25,201650-0001-001 KOHL'S STORE # 1059,R2,30.0,24,5225,42,5.65,TN,$0.00,/ TN,$0.00,5.65,TN,$0.00,/ TN,$0.00
1007307,05/09/25,210842-0001-001 ASCENT FOODS,R1,30.0,13,5221,56,4.21,TN,$216.50,/ TN,$911.47,4.21,TN,$216.50,/ TN,$911.47
1007314,05/08/25,202091-0001-001 AMERICA DISPATCH,R1,30.0,28,4223,79,1.04,TN,$46.50,/ TN,$48.36,1.04,TN,$46.50,/ TN,$48.36
1007323,05/09/25,209970-0001-002 H E B # 586,R2,30.0,28,5224,57,1.72,TN,$46.50,/ TN,$79.98,1.72,TN,$46.50,/ TN,$79.98
1007325,05/09/25,214099-0001-001 WAL MART 8156 (SAM'S),R2,30.0,28,5226,62,16.3,TN,$46.50,/ TN,$757.95,16.3,TN,$46.50,/ TN,$757.95
1007340,05/10/25,201208-0001-003 BETHANY HOUSE,R1,10.0,28,6226,62,1.07,TN,$46.50,/ TN,$49.76,1.07,TN,$46.50,/ TN,$49.76
1007351,05/10/25,208512-0001-001 FORZA TRANSPORTATION,R1,30.0,28,6225,42,2.23,TN,$46.50,/ TN,$103.70,2.23,TN,$46.50,/ TN,$103.70
1007356,05/10/25,214096-0001-001 WALMART-3518,R2,30.0,28,6224,57,9.29,TN,$46.50,/ TN,$431.99,9.29,TN,$46.50,/ TN,$431.99
1007357,05/10/25,206938-0001-001 S R FWDG-30YD,R1,30.0,28,6223,79,1.08,TN,$46.50,/ TN,$50.22,1.08,TN,$46.50,/ TN,$50.22
1007363,05/10/25,208757-0002-001 ROYAL EXPRESS INN,R1,30.0,28,6299,37,1.83,TN,$46.50,/ TN,$85.10,1.83,TN,$46.50,/ TN,$85.10
1007396,05/10/25,200770-0001-002 FEDERAL EXPRESS,R1,30.0,28,6225,42,0.97,TN,$46.50,/ TN,$45.11,0.97,TN,$46.50,/ TN,$45.11
1007416,05/10/25,201649-0001-001 GATEWAY COMMUNITY HEALTH CTR,R1,10.0,28,6226,62,0.73,TN,$46.50,/ TN,$33.95,0.73,TN,$46.50,/ TN,$33.95
1007419,05/10/25,211008-0001-001 MARSHALL'S #535,R2,30.0,28,6221,56,6.59,TN,$46.50,/ TN,$306.44,6.59,TN,$46.50,/ TN,$306.44
1007422,05/08/25,210742-0001-002 T A  CARRIERS,R1,30.0,28,4223,79,4.19,TN,$46.50,/ TN,$194.84,4.19,TN,$46.50,/ TN,$194.84
1007426,05/10/25,211450-0001-001 DOCTORS HOSPITAL-COMP,R2,30.0,28,6224,57,5.03,TN,$46.50,/ TN,$233.90,5.03,TN,$46.50,/ TN,$233.90
1007428,05/10/25,209761-0001-001 US INTERMODAL,R1,30.0,28,6226,62,2.5,TN,$46.50,/ TN,$116.25,2.5,TN,$46.50,/ TN,$116.25
1007433,05/10/25,206942-0002-002 CARGOQUIN INC,R1,30.0,28,6299,37,1.36,TN,$46.50,/ TN,$63.24,1.36,TN,$46.50,/ TN,$63.24
1007489,05/10/25,212307-0002-001 MISSION PRODUCE,R1,40.0,28,6225,42,1.68,TN,$46.50,/ TN,$78.12,1.68,TN,$46.50,/ TN,$78.12
1007521,05/10/25,209966-0002-001 TEXAS CARRIERS,R1,30.0,28,6223,79,3.25,TN,$46.50,/ TN,$151.13,3.25,TN,$46.50,/ TN,$151.13
1007543,05/10/25,200907-0001-001 WERNER ENTERPRISES,R1,30.0,28,6224,57,2.72,TN,$46.50,/ TN,$126.48,2.72,TN,$46.50,/ TN,$126.48
1007548,05/10/25,210260-0001-001 U S BORDER PATROL,R1,20.0,28,6221,56,0.22,TN,$46.50,/ TN,$10.23,0.22,TN,$46.50,/ TN,$10.23
1007550,05/10/25,207449-0001-003 GONTOR FORWARDING CORP,R1,30.0,28,6299,37,1.52,TN,$46.50,/ TN,$70.68,1.52,TN,$46.50,/ TN,$70.68
1007559,05/10/25,206290-0002-001 UNION PACIFIC,R1,15.0,28,6226,62,1.46,TN,$46.50,/ TN,$67.89,1.46,TN,$46.50,/ TN,$67.89
1007562,05/10/25,203728-0001-003 B T S GROUP INC,R1,30.0,28,6221,56,1.49,TN,$46.50,/ TN,$69.29,1.49,TN,$46.50,/ TN,$69.29
1007590,05/10/25,212307-0002-002 MISSION PRODUCE,R1,30.0,13,6225,42,4.68,TN,$216.50,/ TN,"$1,013.22",4.68,TN,$216.50,/ TN,"$1,013.22"
1007619,05/10/25,214336-0001-001 SUN LINE COMMERCIAL CARRIERS,R1,30.0,28,6223,79,1.4,TN,$46.50,/ TN,$65.10,1.4,TN,$46.50,/ TN,$65.10
1007653,05/10/25,213782-0001-001 XPO LOGISTICS/LTL/LLA (XPO000LLA),R1,30.0,28,6299,37,1.38,TN,$46.50,/ TN,$64.17,1.38,TN,$46.50,/ TN,$64.17
1007661,05/10/25,207101-0002-001 PGW AUTO GLASS 5463,R1,30.0,28,6225,42,2.77,TN,$46.50,/ TN,$128.81,2.77,TN,$46.50,/ TN,$128.81
1007663,05/10/25,215966-0001-001 Delarub,R1,30.0,13,6221,56,4.2,TN,$216.50,/ TN,$909.30,4.2,TN,$216.50,/ TN,$909.30
1007671,05/10/25,210340-0001-001 OSHKOSH CORP,R1,30.0,28,6224,57,1.19,TN,$46.50,/ TN,$55.34,1.19,TN,$46.50,/ TN,$55.34
1007690,05/08/25,208792-0001-001 TEXAS DISCOUNT FURNITURE,R1,30.0,28,4299,37,1.55,TN,$46.50,/ TN,$72.08,1.55,TN,$46.50,/ TN,$72.08
1007706,05/10/25,215659-0002-001 GABRIEL VIELMA,R1,30.0,28,6226,62,11.19,TN,$46.50,/ TN,$520.34,11.19,TN,$46.50,/ TN,$520.34
1007727,05/08/25,210833-0001-001 FUEL AMERICA TRAVEL CTR,R1,30.0,28,4299,37,1.19,TN,$46.50,/ TN,$55.34,1.19,TN,$46.50,/ TN,$55.34
1007733,05/10/25,"213335-0001-001 NCS/EML JOINT VENTURE III, LLC",R1,30.0,28,6224,57,1.64,TN,$46.50,/ TN,$76.26,1.64,TN,$46.50,/ TN,$76.26
1007739,05/10/25,214049-0001-001 TP COCINA LLC,R1,15.0,28,6226,62,0.35,TN,$46.50,/ TN,$16.28,0.35,TN,$46.50,/ TN,$16.28
1007743,05/10/25,205224-0001-002 LA POSADA HOTEL,R2,30.0,28,6221,56,1.06,TN,$46.50,/ TN,$49.29,1.06,TN,$46.50,/ TN,$49.29
1007764,05/08/25,215872-0001-001 WASTE MANAGEMENT- WALMART,R1,30.0,28,4299,37,0.48,TN,$46.50,/ TN,$22.32,0.48,TN,$46.50,/ TN,$22.32
1007765,05/10/25,204273-0001-001 S R FWDG-30YD,R1,30.0,28,6221,56,1.1,TN,$46.50,/ TN,$51.15,1.1,TN,$46.50,/ TN,$51.15
1007770,05/10/25,209973-0001-001 H E B -COMPACTOR #4,R2,30.0,28,6225,42,6.71,TN,$46.50,/ TN,$312.02,6.71,TN,$46.50,/ TN,$312.02
1007773,05/10/25,213782-0001-001 XPO LOGISTICS/LTL/LLA (XPO000LLA),R1,30.0,28,6299,37,0.88,TN,$46.50,/ TN,$40.92,0.88,TN,$46.50,/ TN,$40.92
1007787,05/10/25,215864-0001-001 247 USDS,R1,30.0,28,6224,57,4.49,TN,$46.50,/ TN,$208.79,4.49,TN,$46.50,/ TN,$208.79
1007791,05/12/25,206091-0001-003 PILOT TRAVEL CENTER-0377,R1,30.0,28,1221,56,1.85,TN,$46.50,/ TN,$86.03,1.85,TN,$46.50,/ TN,$86.03
1007802,05/12/25,203347-0001-001 T S I,R1,30.0,28,1225,42,0.89,TN,$46.50,/ TN,$41.39,0.89,TN,$46.50,/ TN,$41.39
1007811,05/12/25,200216-0001-001 INTERAMERICA/HINOJOSA,R1,30.0,28,1223,79,2.21,TN,$46.50,/ TN,$102.77,2.21,TN,$46.50,/ TN,$102.77
1007832,05/12/25,214049-0001-001 TP COCINA LLC,R1,15.0,28,1226,62,0.58,TN,$46.50,/ TN,$26.97,0.58,TN,$46.50,/ TN,$26.97
1007850,05/12/25,208886-0001-001 FONTAINE MODIFICATION,R1,30.0,28,1224,57,0.03,TN,$46.50,/ TN,$1.40,0.03,TN,$46.50,/ TN,$1.40
1007889,05/12/25,212307-0002-001 MISSION PRODUCE,R1,40.0,28,1221,56,0.59,TN,$46.50,/ TN,$27.44,0.59,TN,$46.50,/ TN,$27.44
1007895,05/12/25,215975-0001-001 TEXAS TRADE LLC,R1,30.0,13,1223,79,3.94,TN,$216.50,/ TN,$853.01,3.94,TN,$216.50,/ TN,$853.01
1007912,05/12/25,210833-0001-001 FUEL AMERICA TRAVEL CTR,R1,30.0,28,1221,56,0.75,TN,$46.50,/ TN,$34.88,0.75,TN,$46.50,/ TN,$34.88
1007956,05/12/25,210687-0001-001 TARGET 2112,R1,30.0,28,1221,56,4.8,TN,$46.50,/ TN,$223.20,4.8,TN,$46.50,/ TN,$223.20
1007968,05/12/25,203728-0001-003 B T S GROUP INC,R1,30.0,28,1224,57,1.46,TN,$46.50,/ TN,$67.89,1.46,TN,$46.50,/ TN,$67.89
1007997,05/12/25,213474-0001-001 THE OUTLETS SHOPPES AT LAREDO,R1,30.0,24,1225,42,6.09,TN,$0.00,/ TN,$0.00,6.09,TN,$0.00,/ TN,$0.00
1008012,05/12/25,214271-0001-001 A E P - TEXAS,R1,30.0,28,1221,56,7.15,TN,$46.50,/ TN,$332.48,7.15,TN,$46.50,/ TN,$332.48
1008017,05/12/25,210259-0001-001 U S BORDER PATROL,R1,15.0,28,1226,62,0.71,TN,$46.50,/ TN,$33.02,0.71,TN,$46.50,/ TN,$33.02
1008036,05/12/25,214355-0006-001 WHITEARK,R1,30.0,28,1223,79,3.02,TN,$46.50,/ TN,$140.43,3.02,TN,$46.50,/ TN,$140.43
1008082,05/12/25,210833-0001-001 FUEL AMERICA TRAVEL CTR,R1,30.0,28,1225,42,1.4,TN,$46.50,/ TN,$65.10,1.4,TN,$46.50,/ TN,$65.10
1008123,05/12/25,201871-0001-001 LASER FORWARDING,R1,30.0,28,1224,57,1.91,TN,$46.50,/ TN,$88.82,1.91,TN,$46.50,/ TN,$88.82
1008136,05/12/25,210839-0001-002 NATURE FRESH FARMS LAREDO,R1,15.0,13,1226,62,2.1,TN,$216.50,/ TN,$454.65,2.1,TN,$216.50,/ TN,$454.65
1008145,05/12/25,209156-0001-001 CS CARGO U S A,R1,30.0,28,1223,79,1.36,TN,$46.50,/ TN,$63.24,1.36,TN,$46.50,/ TN,$63.24
1008163,05/12/25,214363-0001-001 COCA COLA,R1,30.0,28,1221,56,12.56,TN,$46.50,/ TN,$584.04,12.56,TN,$46.50,/ TN,$584.04
1008217,05/12/25,215872-0001-001 WASTE MANAGEMENT- WALMART,R1,30.0,28,1224,57,1.87,TN,$46.50,/ TN,$86.96,1.87,TN,$46.50,/ TN,$86.96
1008229,05/12/25,209970-0001-002 H E B # 586,R2,30.0,28,1225,42,7.36,TN,$46.50,/ TN,$342.24,7.36,TN,$46.50,/ TN,$342.24
1008242,05/12/25,213405-0001-001 EXPEDITOR'S INT'L OF WASHINGTON,R1,30.0,28,1221,56,1.53,TN,$46.50,/ TN,$71.15,1.53,TN,$46.50,/ TN,$71.15
1008255,05/12/25,203690-0001-001 PROLAMSA,R1,30.0,28,1223,79,2.85,TN,$46.50,/ TN,$132.53,2.85,TN,$46.50,/ TN,$132.53
1008262,05/12/25,215878-0001-001 MEXUS COLD STORAGE,R1,30.0,28,1226,62,1.02,TN,$46.50,/ TN,$47.43,1.02,TN,$46.50,/ TN,$47.43
1008275,05/12/25,209761-0001-001 US INTERMODAL,R1,30.0,28,1225,42,2.25,TN,$46.50,/ TN,$104.63,2.25,TN,$46.50,/ TN,$104.63
1008278,05/12/25,215903-0001-001 JK LIQUIDATION INC,R1,30.0,28,1224,57,2.35,TN,$46.50,/ TN,$109.28,2.35,TN,$46.50,/ TN,$109.28
1008320,05/12/25,213894-0001-001 TK AUTOMOTIVE LOG SOL,R1,30.0,28,1221,56,1.56,TN,$46.50,/ TN,$72.54,1.56,TN,$46.50,/ TN,$72.54
1008325,05/12/25,210394-0002-001 INSCO EQUIPMENT SUPPLIES,R1,20.0,28,1226,62,0.53,TN,$46.50,/ TN,$24.65,0.53,TN,$46.50,/ TN,$24.65
1008342,05/12/25,205033-0003-002 MALL DEL NORTE,R1,30.0,28,1225,42,0.63,TN,$46.50,/ TN,$29.30,0.63,TN,$46.50,/ TN,$29.30
1008387,05/13/25,211312-0001-001 PROTRANS INTERNATIONAL,R1,30.0,28,2223,79,1.2,TN,$46.50,/ TN,$55.80,1.2,TN,$46.50,/ TN,$55.80
1008394,05/13/25,210918-0001-001 TRAVEL AMERICA,R2,30.0,28,2224,57,3.06,TN,$46.50,/ TN,$142.29,3.06,TN,$46.50,/ TN,$142.29
1008403,05/12/25,209701-0001-001 LINCOLN FREIGHT,R1,30.0,28,1223,79,2.51,TN,$46.50,/ TN,$116.72,2.51,TN,$46.50,/ TN,$116.72
1008438,05/13/25,210460-0001-001 LOVE'S TRAVEL STOPS L0298,R2,30.0,28,2221,56,4.5,TN,$46.50,/ TN,$209.25,4.5,TN,$46.50,/ TN,$209.25
1008470,05/13/25,215974-0001-001 CAROLINE SERNA,R1,15.0,28,2226,62,2.13,TN,$46.50,/ TN,$99.05,2.13,TN,$46.50,/ TN,$99.05
1008483,05/13/25,207754-0023-001 ZTERS HEB,R1,30.0,28,2225,42,2.75,TN,$46.50,/ TN,$127.88,2.75,TN,$46.50,/ TN,$127.88
1008552,05/13/25,209206-0002-001 GFL ENVIRONMENTAL,R1,30.0,28,2224,57,0.43,TN,$46.50,/ TN,$20.00,0.43,TN,$46.50,/ TN,$20.00
1008582,05/13/25,207754-0017-001 ZTERS,R1,30.0,28,2225,42,0.21,TN,$46.50,/ TN,$9.77,0.21,TN,$46.50,/ TN,$9.77
1008620,05/13/25,214341-0003-001 GAS FUSION,R1,40.0,28,2221,56,1.67,TN,$46.50,/ TN,$77.66,1.67,TN,$46.50,/ TN,$77.66
1008636,05/13/25,211253-0001-001 JAMCO INTERNATIONAL,R1,30.0,28,2223,79,1.0,TN,$46.50,/ TN,$46.50,1.0,TN,$46.50,/ TN,$46.50
1008653,05/13/25,"204545-0001-001 PROLAMSA, INC",R1,30.0,28,2226,62,2.69,TN,$46.50,/ TN,$125.09,2.69,TN,$46.50,/ TN,$125.09
1008678,05/13/25,210378-0001-002 SOUTH TEXAS FOOD BANK,R1,30.0,28,2224,57,6.22,TN,$46.50,/ TN,$289.23,6.22,TN,$46.50,/ TN,$289.23
1008714,05/13/25,215833-0001-001 WASTE HARMONICS PILOT 137000,R2,30.0,28,2225,42,11.31,TN,$46.50,/ TN,$525.92,11.31,TN,$46.50,/ TN,$525.92
1008730,05/13/25,200746-0001-001 YUSEN LOGISTICS,R1,30.0,28,2223,79,2.04,TN,$46.50,/ TN,$94.86,2.04,TN,$46.50,/ TN,$94.86
1008751,05/13/25,215659-0002-001 GABRIEL VIELMA,R1,30.0,28,2226,62,7.33,TN,$46.50,/ TN,$340.85,7.33,TN,$46.50,/ TN,$340.85
1008768,05/13/25,211450-0001-001 DOCTORS HOSPITAL-COMP,R2,30.0,28,2224,57,2.92,TN,$46.50,/ TN,$135.78,2.92,TN,$46.50,/ TN,$135.78
1008776,05/13/25,205033-0001-002 MALL DEL NORTE,R2,30.0,28,2221,56,0.3,TN,$46.50,/ TN,$13.95,0.3,TN,$46.50,/ TN,$13.95
1008856,05/13/25,208878-0001-001 T & T FORWARDING,R1,30.0,28,2223,79,1.25,TN,$46.50,/ TN,$58.13,1.25,TN,$46.50,/ TN,$58.13
1008888,05/13/25,207754-0017-001 ZTERS,R1,30.0,28,2221,56,2.39,TN,$46.50,/ TN,$111.14,2.39,TN,$46.50,/ TN,$111.14
1008891,05/13/25,210131-0001-001 TKR USA INC,R1,30.0,28,2226,62,0.99,TN,$46.50,/ TN,$46.04,0.99,TN,$46.50,/ TN,$46.04
1008901,05/13/25,209870-0001-001 DR IKES,R1,30.0,28,2224,57,2.96,TN,$46.50,/ TN,$137.64,2.96,TN,$46.50,/ TN,$137.64
1008922,05/13/25,200746-0001-001 YUSEN LOGISTICS,R1,30.0,28,2223,79,1.45,TN,$46.50,/ TN,$67.43,1.45,TN,$46.50,/ TN,$67.43
1008927,05/13/25,211365-0001-002 MRS BAIRD'S BAKERY,R1,30.0,28,2226,62,0.24,TN,$46.50,/ TN,$11.16,0.24,TN,$46.50,/ TN,$11.16
1008943,05/13/25,203122-0001-001 ZARSKY LUMBER,R1,30.0,28,2221,56,0.47,TN,$46.50,/ TN,$21.86,0.47,TN,$46.50,/ TN,$21.86
1008949,05/13/25,207669-0001-001 TRUCK MOVERS,R1,30.0,28,2226,62,4.06,TN,$46.50,/ TN,$188.79,4.06,TN,$46.50,/ TN,$188.79
1008955,05/13/25,"204545-0001-001 PROLAMSA, INC",R1,30.0,28,2221,56,3.81,TN,$46.50,/ TN,$177.17,3.81,TN,$46.50,/ TN,$177.17
1008958,05/13/25,207754-0022-001 ZTERS HEB,R1,30.0,28,2224,57,0.62,TN,$46.50,/ TN,$28.83,0.62,TN,$46.50,/ TN,$28.83
1008961,05/13/25,215957-0001-001 ANTONIO VALLEJO,R1,10.0,28,2226,62,0.88,TN,$46.50,/ TN,$40.92,0.88,TN,$46.50,/ TN,$40.92
1008986,05/14/25,208886-0001-001 FONTAINE MODIFICATION,R1,30.0,28,3221,56,0.56,TN,$46.50,/ TN,$26.04,0.56,TN,$46.50,/ TN,$26.04
1008995,05/14/25,214193-0001-001 PAM TRANSPORT,R1,30.0,28,3224,57,1.77,TN,$46.50,/ TN,$82.31,1.77,TN,$46.50,/ TN,$82.31
1008999,05/14/25,209226-0001-001 MALLORY ALEXANDER,R1,30.0,28,3223,79,1.28,TN,$46.50,/ TN,$59.52,1.28,TN,$46.50,/ TN,$59.52
1009010,05/14/25,207669-0001-001 TRUCK MOVERS,R1,30.0,28,3225,42,3.49,TN,$46.50,/ TN,$162.29,3.49,TN,$46.50,/ TN,$162.29
1009025,05/14/25,205537-0001-001 HOME DEPOT # 6540,R2,30.0,28,3226,62,2.34,TN,$46.50,/ TN,$108.81,2.34,TN,$46.50,/ TN,$108.81
1009052,05/14/25,215881-0001-001 3G ELECTRICAL SUPPLY,R1,30.0,28,3224,57,3.54,TN,$46.50,/ TN,$164.61,3.54,TN,$46.50,/ TN,$164.61
1009084,05/14/25,209206-0002-001 GFL ENVIRONMENTAL,R1,30.0,28,3221,56,0.43,TN,$46.50,/ TN,$20.00,0.43,TN,$46.50,/ TN,$20.00
1009090,05/14/25,214224-0001-001 REMCO GROUP INC,R1,30.0,28,3223,79,0.45,TN,$46.50,/ TN,$20.93,0.45,TN,$46.50,/ TN,$20.93
1009134,05/14/25,210584-0001-002 LOWE'S,R2,30.0,28,3225,42,2.79,TN,$46.50,/ TN,$129.74,2.79,TN,$46.50,/ TN,$129.74
1009163,05/14/25,210131-0001-001 TKR USA INC,R1,30.0,28,3221,56,0.81,TN,$46.50,/ TN,$37.67,0.81,TN,$46.50,/ TN,$37.67
1009181,05/14/25,213782-0001-001 XPO LOGISTICS/LTL/LLA (XPO000LLA),R1,30.0,28,3223,79,0.59,TN,$46.50,/ TN,$27.44,0.59,TN,$46.50,/ TN,$27.44
1009221,05/14/25,213543-0002-001 K-FLEX USA LAREDO,R1,30.0,28,3225,42,2.69,TN,$46.50,/ TN,$125.09,2.69,TN,$46.50,/ TN,$125.09
1009234,05/14/25,215966-0001-001 Delarub,R1,30.0,28,3224,57,0.41,TN,$46.50,/ TN,$19.07,0.41,TN,$46.50,/ TN,$19.07
1009266,05/14/25,203168-0001-001 CR ENGLAND,R1,30.0,28,3223,79,1.13,TN,$46.50,/ TN,$52.55,1.13,TN,$46.50,/ TN,$52.55
1009277,05/14/25,215872-0001-001 WASTE MANAGEMENT- WALMART,R1,30.0,28,3221,56,1.91,TN,$46.50,/ TN,$88.82,1.91,TN,$46.50,/ TN,$88.82
1009289,05/14/25,200573-0001-002 SOUTHERN DISTRIBUTING,R1,10.0,28,3226,62,1.9,TN,$46.50,/ TN,$88.35,1.9,TN,$46.50,/ TN,$88.35
