Ticket,Date,Customer - Site - Service,Service,Container Size,Material,Route,Truck,Quantity,Per,Disposal Rate,Per,Disposal Cost,Quantity Billed,Per,Bill Rate,Per,Amount
1021849,06/09/25,208886-0001-001 FONTAINE MODIFICATION,R1,30.0,28,1224,57,0.6,TN,$46.50,/ TN,$27.90,0.6,TN,$46.50,/ TN,$27.90
1021854,06/09/25,205738-0001-001 FRENCH ELLISON TRUCK CTR,R1,30.0,9,1223,79,0.77,EA,$10.00,/ EA,$7.70,0.77,EA,$10.00,/ EA,$7.70
1021928,06/09/25,214049-0001-001 TP COCINA LLC,R1,15.0,28,1226,62,0.27,TN,$46.50,/ TN,$12.56,0.27,TN,$46.50,/ TN,$12.56
1021935,06/09/25,205738-0001-001 FRENCH ELLISON TRUCK CTR,R1,30.0,28,1223,79,0.91,TN,$46.50,/ TN,$42.32,0.91,TN,$46.50,/ TN,$42.32
1021957,06/09/25,207370-0001-001 CVS PHARMACY,R2,40.0,28,1224,57,4.45,TN,$46.50,/ TN,$206.93,4.45,TN,$46.50,/ TN,$206.93
1021982,06/10/25,211365-0001-002 MRS BAIRD'S BAKERY,R1,30.0,28,2221,56,1.23,TN,$46.50,/ TN,$57.20,1.23,TN,$46.50,/ TN,$57.20
1021993,06/10/25,210378-0001-002 SOUTH TEXAS FOOD BANK,R1,30.0,28,2224,57,2.39,TN,$46.50,/ TN,$111.14,2.39,TN,$46.50,/ TN,$111.14
1021994,06/10/25,215833-0001-001 WASTE HARMONICS PILOT 137000,R2,30.0,28,2221,56,10.57,TN,$46.50,/ TN,$491.51,10.57,TN,$46.50,/ TN,$491.51
1022018,06/10/25,213782-0001-001 XPO LOGISTICS/LTL/LLA (XPO000LLA),R1,30.0,28,2223,79,0.39,TN,$46.50,/ TN,$18.14,0.39,TN,$46.50,/ TN,$18.14
1022030,06/10/25,209972-0001-002 H E B,R2,30.0,28,2226,62,8.43,TN,$46.50,/ TN,$392.00,8.43,TN,$46.50,/ TN,$392.00
1022081,06/10/25,209971-0001-001 H E B MERCADO,R2,30.0,28,2224,57,9.51,TN,$46.50,/ TN,$442.22,9.51,TN,$46.50,/ TN,$442.22
1022087,06/10/25,201871-0001-001 LASER FORWARDING,R1,30.0,28,2221,56,0.14,TN,$46.50,/ TN,$6.51,0.14,TN,$46.50,/ TN,$6.51
1022093,06/10/25,209968-0001-001 H E B # 207 COMPACTOR,R2,30.0,28,2225,42,10.94,TN,$46.50,/ TN,$508.71,10.94,TN,$46.50,/ TN,$508.71
1022099,06/10/25,208878-0001-001 T & T FORWARDING,R1,30.0,28,2223,79,1.17,TN,$46.50,/ TN,$54.41,1.17,TN,$46.50,/ TN,$54.41
1022143,06/10/25,209974-0001-001 H E B   # 0449,R2,30.0,28,2226,62,8.54,TN,$46.50,/ TN,$397.11,8.54,TN,$46.50,/ TN,$397.11
1022167,06/10/25,209686-0001-002 UNITRADE STADIUM,R1,30.0,28,2221,56,1.29,TN,$46.50,/ TN,$59.99,1.29,TN,$46.50,/ TN,$59.99
1022195,06/10/25,210131-0001-001 TKR USA INC,R1,30.0,28,2223,79,0.53,TN,$46.50,/ TN,$24.65,0.53,TN,$46.50,/ TN,$24.65
1022231,06/10/25,205224-0001-002 LA POSADA HOTEL,R2,30.0,28,2225,42,0.96,TN,$46.50,/ TN,$44.64,0.96,TN,$46.50,/ TN,$44.64
1022267,06/10/25,211450-0001-002 DOCTORS HOSPITAL-COMP,R1,30.0,28,2224,57,4.14,TN,$46.50,/ TN,$192.51,4.14,TN,$46.50,/ TN,$192.51
1022286,06/10/25,200746-0001-001 YUSEN LOGISTICS,R1,30.0,28,2223,79,1.48,TN,$46.50,/ TN,$68.82,1.48,TN,$46.50,/ TN,$68.82
1022340,06/10/25,209299-0001-002 BEST BUY # 241,R2,30.0,28,2225,42,2.44,TN,$46.50,/ TN,$113.46,2.44,TN,$46.50,/ TN,$113.46
1022355,06/10/25,210584-0001-002 LOWE'S,R2,30.0,28,2221,56,2.89,TN,$46.50,/ TN,$134.39,2.89,TN,$46.50,/ TN,$134.39
1022408,06/10/25,205033-0001-002 MALL DEL NORTE,R2,30.0,28,2226,62,1.97,TN,$46.50,/ TN,$91.61,1.97,TN,$46.50,/ TN,$91.61
1022418,06/10/25,200746-0001-001 YUSEN LOGISTICS,R1,30.0,28,2223,79,1.46,TN,$46.50,/ TN,$67.89,1.46,TN,$46.50,/ TN,$67.89
1022430,06/10/25,209975-0001-001 H E B #186 COMPACTOR,R2,30.0,28,2221,56,8.34,TN,$46.50,/ TN,$387.81,8.34,TN,$46.50,/ TN,$387.81
1022438,06/10/25,208919-0001-001 MICHAEL'S,R2,30.0,28,2224,57,6.42,TN,$46.50,/ TN,$298.53,6.42,TN,$46.50,/ TN,$298.53
1022458,06/10/25,216001-0001-001 GFL ENVIRONMENTAL,R1,30.0,28,2225,42,1.79,TN,$46.50,/ TN,$83.24,1.79,TN,$46.50,/ TN,$83.24
1022484,06/10/25,203654-0001-001 MC COYS BUILDING SUPPL,R1,30.0,28,2221,56,1.82,TN,$46.50,/ TN,$84.63,1.82,TN,$46.50,/ TN,$84.63
1022492,06/10/25,214049-0001-001 TP COCINA LLC,R1,15.0,28,2226,62,0.49,TN,$46.50,/ TN,$22.79,0.49,TN,$46.50,/ TN,$22.79
1022506,06/11/25,201317-0001-001 GEODIS LOGISTICS,R1,30.0,28,3223,79,1.2,TN,$46.50,/ TN,$55.80,1.2,TN,$46.50,/ TN,$55.80
1022508,06/11/25,210471-0001-001 ANCIRA VOLKSWAGEN OF LAREDO,R1,10.0,28,3226,62,0.62,TN,$46.50,/ TN,$28.83,0.62,TN,$46.50,/ TN,$28.83
1022509,06/11/25,210378-0001-002 SOUTH TEXAS FOOD BANK,R1,30.0,28,3224,57,1.47,TN,$46.50,/ TN,$68.36,1.47,TN,$46.50,/ TN,$68.36
1022519,06/11/25,209970-0001-002 H E B # 586,R2,30.0,28,3221,56,5.73,TN,$46.50,/ TN,$266.45,5.73,TN,$46.50,/ TN,$266.45
1022525,06/11/25,216012-0001-001 JONATHAN TUCKER,R1,30.0,28,3299,37,3.54,TN,$46.50,/ TN,$164.61,3.54,TN,$46.50,/ TN,$164.61
1022544,06/11/25,211351-0001-002 ZUNIGA LOGISTICS,R1,30.0,28,3223,79,2.25,TN,$46.50,/ TN,$104.63,2.25,TN,$46.50,/ TN,$104.63
1022546,06/11/25,210687-0001-001 TARGET 2112,R1,30.0,28,3224,57,9.5,TN,$46.50,/ TN,$441.75,9.5,TN,$46.50,/ TN,$441.75
1022550,06/11/25,211219-0001-001 TRI-NATIONAL INC,R1,30.0,28,3221,56,1.71,TN,$46.50,/ TN,$79.52,1.71,TN,$46.50,/ TN,$79.52
1022568,06/10/25,212205-0001-001 UETA INC-OPEN TOP,R1,30.0,28,2225,42,0.97,TN,$46.50,/ TN,$45.11,0.97,TN,$46.50,/ TN,$45.11
1022583,06/11/25,210687-0001-001 TARGET 2112,R1,30.0,28,3299,37,3.87,TN,$46.50,/ TN,$179.96,3.87,TN,$46.50,/ TN,$179.96
1022604,06/18/25,210131-0001-001 TKR USA INC,R1,30.0,28,3223,79,0.83,TN,$46.50,/ TN,$38.60,0.83,TN,$46.50,/ TN,$38.60
1022607,06/11/25,210131-0001-001 TKR USA INC,R1,30.0,28,3221,56,1.01,TN,$46.50,/ TN,$46.97,1.01,TN,$46.50,/ TN,$46.97
1022617,06/11/25,211351-0001-002 ZUNIGA LOGISTICS,R1,30.0,28,3223,79,6.4,TN,$46.50,/ TN,$297.60,6.4,TN,$46.50,/ TN,$297.60
1022633,06/11/25,205163-0001-001 CINEMARK  THEATER #385,R2,30.0,28,3221,56,13.81,TN,$46.50,/ TN,$642.17,13.81,TN,$46.50,/ TN,$642.17
1022638,06/11/25,209219-0001-001 CENTURY EXPORT,R1,30.0,28,3299,37,1.57,TN,$46.50,/ TN,$73.01,1.57,TN,$46.50,/ TN,$73.01
1022646,06/11/25,208886-0001-001 FONTAINE MODIFICATION,R1,30.0,28,3224,57,1.38,TN,$46.50,/ TN,$64.17,1.38,TN,$46.50,/ TN,$64.17
1022661,06/11/25,200632-0001-001 SOUTH TEXAS MOULDING,R1,15.0,28,3226,62,0.83,TN,$46.50,/ TN,$38.60,0.83,TN,$46.50,/ TN,$38.60
1022666,06/11/25,211946-0002-001 HABITAT FOR HUMANITY,R1,30.0,28,3225,42,2.61,TN,$46.50,/ TN,$121.37,2.61,TN,$46.50,/ TN,$121.37
1022676,06/10/25,203122-0001-001 ZARSKY LUMBER,R1,30.0,28,2221,56,1.01,TN,$46.50,/ TN,$46.97,1.01,TN,$46.50,/ TN,$46.97
1022689,06/11/25,204261-0001-001 S R FWDG-30YD,R1,30.0,28,3225,42,1.71,TN,$46.50,/ TN,$79.52,1.71,TN,$46.50,/ TN,$79.52
1022695,06/11/25,215903-0001-001 JK LIQUIDATION INC,R1,30.0,28,3226,62,2.37,TN,$46.50,/ TN,$110.21,2.37,TN,$46.50,/ TN,$110.21
1022703,06/11/25,210394-0002-001 INSCO EQUIPMENT SUPPLIES,R1,20.0,28,3299,37,0.94,TN,$46.50,/ TN,$43.71,0.94,TN,$46.50,/ TN,$43.71
1022716,06/11/25,204106-0001-001 BROKERS LOGISTICS,R1,30.0,28,3224,57,0.41,TN,$46.50,/ TN,$19.07,0.41,TN,$46.50,/ TN,$19.07
1022730,06/11/25,"209850-0001-001 LAREDO MOVING & STORAGE, INC",R1,30.0,28,3221,56,1.76,TN,$46.50,/ TN,$81.84,1.76,TN,$46.50,/ TN,$81.84
1022742,06/11/25,202091-0001-001 AMERICA DISPATCH,R1,30.0,28,3223,79,1.76,TN,$46.50,/ TN,$81.84,1.76,TN,$46.50,/ TN,$81.84
1022755,06/11/25,210394-0002-002 INSCO EQUIPMENT SUPPLIES,R1,30.0,28,3299,37,1.14,TN,$46.50,/ TN,$53.01,1.14,TN,$46.50,/ TN,$53.01
1022807,06/11/25,209368-0003-001 RYDER INTEGRATED LOGISTICS,R1,30.0,28,3223,79,1.99,TN,$46.50,/ TN,$92.54,1.99,TN,$46.50,/ TN,$92.54
1022808,06/12/25,205432-0001-001 FLYING J 48800,R1,30.0,28,4226,62,12.0,TN,$46.50,/ TN,$558.00,12.0,TN,$46.50,/ TN,$558.00
1022830,06/12/25,214363-0001-001 COCA COLA,R1,30.0,28,4225,42,0.48,TN,$46.50,/ TN,$22.32,0.48,TN,$46.50,/ TN,$22.32
1022843,06/12/25,209973-0001-001 H E B -COMPACTOR #4,R2,30.0,28,4224,57,10.15,TN,$46.50,/ TN,$471.98,10.15,TN,$46.50,/ TN,$471.98
1022858,06/12/25,208512-0001-001 FORZA TRANSPORTATION,R1,30.0,28,4299,37,2.68,TN,$46.50,/ TN,$124.62,2.68,TN,$46.50,/ TN,$124.62
1022867,06/11/25,209156-0001-001 CS CARGO U S A,R1,30.0,28,3223,79,1.36,TN,$46.50,/ TN,$63.24,1.36,TN,$46.50,/ TN,$63.24
1022914,06/12/25,210687-0001-001 TARGET 2112,R1,30.0,28,4299,37,6.95,TN,$46.50,/ TN,$323.18,6.95,TN,$46.50,/ TN,$323.18
10229222,06/25/25,"206552-0001-001 COMPRESSOR SYSTEMS, INC",R1,30.0,28,3221,56,1.57,TN,$46.50,/ TN,$73.01,1.57,TN,$46.50,/ TN,$73.01
1022948,06/11/25,213612-0001-001 TRANSPLACE MEXICO LLC,R1,30.0,28,3223,79,0.76,TN,$46.50,/ TN,$35.34,0.76,TN,$46.50,/ TN,$35.34
1022971,06/12/25,212307-0002-001 MISSION PRODUCE,R1,40.0,28,4225,42,1.6,TN,$46.50,/ TN,$74.40,1.6,TN,$46.50,/ TN,$74.40
1022983,06/12/25,209970-0001-002 H E B # 586,R2,30.0,28,4224,57,8.13,TN,$46.50,/ TN,$378.05,8.13,TN,$46.50,/ TN,$378.05
1023015,06/12/25,206091-0001-003 PILOT TRAVEL CENTER-0377,R1,30.0,28,4226,62,2.35,TN,$46.50,/ TN,$109.28,2.35,TN,$46.50,/ TN,$109.28
1023019,06/12/25,208512-0001-001 FORZA TRANSPORTATION,R1,30.0,28,4299,37,2.47,TN,$46.50,/ TN,$114.86,2.47,TN,$46.50,/ TN,$114.86
1023038,06/12/25,210833-0001-001 FUEL AMERICA TRAVEL CTR,R1,30.0,28,4221,56,0.65,TN,$46.50,/ TN,$30.23,0.65,TN,$46.50,/ TN,$30.23
1023053,06/12/25,215530-0001-002 DC LOGISTICS,R1,30.0,28,4223,79,1.61,TN,$46.50,/ TN,$74.87,1.61,TN,$46.50,/ TN,$74.87
1023151,06/12/25,210842-0001-001 ASCENT FOODS,R1,30.0,28,4225,42,6.39,TN,$46.50,/ TN,$297.14,6.39,TN,$46.50,/ TN,$297.14
1023175,06/12/25,206229-0005-002 LAREDO TRUSS,R1,30.0,28,4221,56,3.87,TN,$46.50,/ TN,$179.96,3.87,TN,$46.50,/ TN,$179.96
1023193,06/12/25,210259-0001-001 U S BORDER PATROL,R1,15.0,28,4226,62,0.51,TN,$46.50,/ TN,$23.72,0.51,TN,$46.50,/ TN,$23.72
1023195,06/11/25,215759-0001-001 DICEX,R1,30.0,28,3223,79,3.64,TN,$46.50,/ TN,$169.26,3.64,TN,$46.50,/ TN,$169.26
1023221,06/12/25,216013-0001-001 FOREIGN TRADE COMPLIANCE,R1,30.0,28,4299,37,6.06,TN,$46.50,/ TN,$281.79,6.06,TN,$46.50,/ TN,$281.79
1023245,06/12/25,210833-0001-001 FUEL AMERICA TRAVEL CTR,R1,30.0,28,4224,57,1.64,TN,$46.50,/ TN,$76.26,1.64,TN,$46.50,/ TN,$76.26
1023252,06/12/25,214098-0001-001 WAL MART - 3623,R2,30.0,28,4225,42,6.49,TN,$46.50,/ TN,$301.79,6.49,TN,$46.50,/ TN,$301.79
1023270,06/12/25,213543-0002-001 K-FLEX USA LAREDO,R1,30.0,28,4221,56,0.72,TN,$46.50,/ TN,$33.48,0.72,TN,$46.50,/ TN,$33.48
1023288,06/12/25,201216-0001-001 PALOS GARZA FORWARDING,R1,30.0,28,4223,79,1.06,TN,$46.50,/ TN,$49.29,1.06,TN,$46.50,/ TN,$49.29
1023307,06/12/25,215982-0001-001 JESUS BORREGO,R1,30.0,28,4299,37,1.85,TN,$46.50,/ TN,$86.03,1.85,TN,$46.50,/ TN,$86.03
1023312,06/12/25,214049-0001-001 TP COCINA LLC,R1,15.0,28,4226,62,0.21,TN,$46.50,/ TN,$9.77,0.21,TN,$46.50,/ TN,$9.77
1023321,06/12/25,214100-0001-001 WAL MART 554,R2,30.0,28,4221,56,8.84,TN,$46.50,/ TN,$411.06,8.84,TN,$46.50,/ TN,$411.06
1023322,06/12/25,211871-0001-001 AUTO TRUCK (ATC)-LAREDO 544,R1,30.0,28,4224,57,0.68,TN,$46.50,/ TN,$31.62,0.68,TN,$46.50,/ TN,$31.62
1023330,06/12/25,212205-0001-001 UETA INC-OPEN TOP,R1,30.0,28,4226,62,1.45,TN,$46.50,/ TN,$67.43,1.45,TN,$46.50,/ TN,$67.43
1023333,06/11/25,216011-0001-001 SAMANTHA LEAL,R1,30.0,28,3221,56,6.82,TN,$46.50,/ TN,$317.13,6.82,TN,$46.50,/ TN,$317.13
1023352,06/13/25,211312-0001-001 PROTRANS INTERNATIONAL,R1,30.0,28,5223,79,1.22,TN,$46.50,/ TN,$56.73,1.22,TN,$46.50,/ TN,$56.73
1023360,06/13/25,210378-0001-002 SOUTH TEXAS FOOD BANK,R1,30.0,28,5224,57,1.83,TN,$46.50,/ TN,$85.10,1.83,TN,$46.50,/ TN,$85.10
1023377,06/13/25,205033-0003-002 MALL DEL NORTE,R1,30.0,28,5226,62,16.19,TN,$46.50,/ TN,$752.84,16.19,TN,$46.50,/ TN,$752.84
1023380,06/13/25,214339-0001-001 LOVE'S TRAVEL STOPS 862,R2,30.0,28,5221,56,5.99,TN,$46.50,/ TN,$278.54,5.99,TN,$46.50,/ TN,$278.54
1023396,06/13/25,207669-0001-001 TRUCK MOVERS,R1,30.0,28,5225,42,2.06,TN,$46.50,/ TN,$95.79,2.06,TN,$46.50,/ TN,$95.79
1023407,06/13/25,214097-0001-001 WAL MART - 5713,R2,30.0,28,5226,62,10.83,TN,$46.50,/ TN,$503.60,10.83,TN,$46.50,/ TN,$503.60
1023414,06/13/25,213636-0001-002 CARTER EXPRESS INC,R1,30.0,28,5299,37,1.78,TN,$46.50,/ TN,$82.77,1.78,TN,$46.50,/ TN,$82.77
1023463,06/13/25,213782-0001-001 XPO LOGISTICS/LTL/LLA (XPO000LLA),R1,30.0,28,5223,79,0.69,TN,$46.50,/ TN,$32.09,0.69,TN,$46.50,/ TN,$32.09
1023475,06/13/25,208886-0001-001 FONTAINE MODIFICATION,R1,30.0,28,5224,57,0.68,TN,$46.50,/ TN,$31.62,0.68,TN,$46.50,/ TN,$31.62
1023502,06/13/25,215878-0001-001 MEXUS COLD STORAGE,R1,30.0,28,5225,42,0.55,TN,$46.50,/ TN,$25.58,0.55,TN,$46.50,/ TN,$25.58
1023532,06/13/25,200907-0001-001 WERNER ENTERPRISES,R1,30.0,28,5299,37,0.73,TN,$46.50,/ TN,$33.95,0.73,TN,$46.50,/ TN,$33.95
1023558,06/13/25,213782-0001-001 XPO LOGISTICS/LTL/LLA (XPO000LLA),R1,30.0,28,5223,79,1.44,TN,$46.50,/ TN,$66.96,1.44,TN,$46.50,/ TN,$66.96
1023564,06/13/25,200907-0001-001 WERNER ENTERPRISES,R1,30.0,28,5226,62,2.11,TN,$46.50,/ TN,$98.12,2.11,TN,$46.50,/ TN,$98.12
1023571,06/13/25,207669-0001-001 TRUCK MOVERS,R1,30.0,28,5221,56,3.16,TN,$46.50,/ TN,$146.94,3.16,TN,$46.50,/ TN,$146.94
1023591,06/13/25,215851-0001-001 SER DESIGN AND CONSTRUCTION,R1,30.0,28,5225,42,4.33,TN,$46.50,/ TN,$201.35,4.33,TN,$46.50,/ TN,$201.35
1023594,06/13/25,205033-0003-002 MALL DEL NORTE,R1,30.0,28,5226,62,0.98,TN,$46.50,/ TN,$45.57,0.98,TN,$46.50,/ TN,$45.57
1023628,06/13/25,207669-0001-001 TRUCK MOVERS,R1,30.0,28,5224,57,2.85,TN,$46.50,/ TN,$132.53,2.85,TN,$46.50,/ TN,$132.53
1023678,06/16/25,214049-0001-001 TP COCINA LLC,R1,15.0,28,1226,62,1.02,TN,$46.50,/ TN,$47.43,1.02,TN,$46.50,/ TN,$47.43
1023681,06/13/25,201871-0001-001 LASER FORWARDING,R1,30.0,28,5299,37,0.63,TN,$46.50,/ TN,$29.30,0.63,TN,$46.50,/ TN,$29.30
1023693,06/12/25,200573-0001-002 SOUTHERN DISTRIBUTING,R1,10.0,28,4226,62,3.44,TN,$46.50,/ TN,$159.96,3.44,TN,$46.50,/ TN,$159.96
1023716,06/10/25,215976-0001-001 ROADSTAR INC,R1,30.0,28,2223,79,3.25,TN,$46.50,/ TN,$151.13,3.25,TN,$46.50,/ TN,$151.13
1023730,06/13/25,211450-0001-001 DOCTORS HOSPITAL-COMP,R2,30.0,28,5224,57,4.38,TN,$46.50,/ TN,$203.67,4.38,TN,$46.50,/ TN,$203.67
1023732,06/13/25,205940-0001-003 IMEX FORWARDING,R1,30.0,28,5221,56,1.5,TN,$46.50,/ TN,$69.75,1.5,TN,$46.50,/ TN,$69.75
1023770W,06/13/25,214242-0001-001 HERITAGE LANDSCAPE,R1,30.0,28,5299,37,2.96,TN,$46.50,/ TN,$137.64,2.96,TN,$46.50,/ TN,$137.64
1023790,06/13/25,214049-0001-001 TP COCINA LLC,R1,15.0,28,5226,62,0.52,TN,$46.50,/ TN,$24.18,0.52,TN,$46.50,/ TN,$24.18
1023802,06/13/25,206942-0001-001 SERGIO BERNAL,R1,30.0,28,5221,56,0.95,TN,$46.50,/ TN,$44.18,0.95,TN,$46.50,/ TN,$44.18
1023804,06/13/25,210131-0001-001 TKR USA INC,R1,30.0,28,5223,79,0.42,TN,$46.50,/ TN,$19.53,0.42,TN,$46.50,/ TN,$19.53
1023809,06/13/25,206097-0001-001 HOLT CAT,R1,30.0,28,5299,37,4.3,TN,$46.50,/ TN,$199.95,4.3,TN,$46.50,/ TN,$199.95
1023828,06/13/25,207669-0001-001 TRUCK MOVERS,R1,30.0,28,5299,37,3.52,TN,$46.50,/ TN,$163.68,3.52,TN,$46.50,/ TN,$163.68
1023847,06/13/25,214096-0001-001 WALMART-3518,R2,30.0,28,5221,56,4.08,TN,$46.50,/ TN,$189.72,4.08,TN,$46.50,/ TN,$189.72
1023853,06/13/25,206091-0001-003 PILOT TRAVEL CENTER-0377,R1,30.0,28,5299,37,3.08,TN,$46.50,/ TN,$143.22,3.08,TN,$46.50,/ TN,$143.22
1023868,06/13/25,214099-0001-001 WAL MART 8156 (SAM'S),R2,30.0,28,5225,42,15.91,TN,$46.50,/ TN,$739.82,15.91,TN,$46.50,/ TN,$739.82
1023870,06/13/25,206073-0001-001 TARGET STORE COMP-TGT000801,R2,30.0,28,5224,57,6.44,TN,$46.50,/ TN,$299.46,6.44,TN,$46.50,/ TN,$299.46
1023874,06/13/25,213405-0001-001 EXPEDITOR'S INT'L OF WASHINGTON,R1,30.0,28,5221,56,1.1,TN,$46.50,/ TN,$51.15,1.1,TN,$46.50,/ TN,$51.15
1023876,06/13/25,206097-0001-001 HOLT CAT,R1,30.0,28,5299,37,4.51,TN,$46.50,/ TN,$209.72,4.51,TN,$46.50,/ TN,$209.72
1023907,06/14/25,208590-0001-001 SOUTHWEST INDUSTRIAL RECYCLI,R1,30.0,28,6221,56,3.34,TN,$46.50,/ TN,$155.31,3.34,TN,$46.50,/ TN,$155.31
1023915,06/14/25,204273-0001-001 S R FWDG-30YD,R1,30.0,28,6299,37,1.37,TN,$46.50,/ TN,$63.71,1.37,TN,$46.50,/ TN,$63.71
1023923,06/14/25,203347-0001-001 T S I,R1,30.0,28,6221,56,1.04,TN,$46.50,/ TN,$48.36,1.04,TN,$46.50,/ TN,$48.36
1023952,06/13/25,216001-0001-001 GFL ENVIRONMENTAL,R1,30.0,28,5221,56,1.42,TN,$46.50,/ TN,$66.03,1.42,TN,$46.50,/ TN,$66.03
1023956,06/14/25,205784-0001-001 EXEL GLOBAL LOGISTICS,R1,30.0,28,6224,57,0.57,TN,$46.50,/ TN,$26.51,0.57,TN,$46.50,/ TN,$26.51
1023987,06/14/25,206938-0001-001 S R FWDG-30YD,R1,30.0,28,6223,79,0.42,TN,$46.50,/ TN,$19.53,0.42,TN,$46.50,/ TN,$19.53
1023988,06/14/25,206290-0001-002 UNION PACIFIC# VA999,R1,15.0,28,6226,62,0.58,TN,$46.50,/ TN,$26.97,0.58,TN,$46.50,/ TN,$26.97
1024008,06/14/25,214368-0001-001 WINFIELD COMMUNITIES,R1,30.0,28,6299,37,2.93,TN,$46.50,/ TN,$136.25,2.93,TN,$46.50,/ TN,$136.25
1024010,06/13/25,211312-0001-001 PROTRANS INTERNATIONAL,R1,30.0,28,5223,79,0.69,TN,$46.50,/ TN,$32.09,0.69,TN,$46.50,/ TN,$32.09
1024037,06/14/25,200770-0001-002 FEDERAL EXPRESS,R1,30.0,28,6224,57,0.39,TN,$46.50,/ TN,$18.14,0.39,TN,$46.50,/ TN,$18.14
1024041,06/14/25,208551-0001-001 TRANE SUPPLY,R1,30.0,28,6221,56,0.69,TN,$46.50,/ TN,$32.09,0.69,TN,$46.50,/ TN,$32.09
1024098,06/14/25,210839-0001-002 NATURE FRESH FARMS LAREDO,R1,15.0,28,6226,62,5.06,TN,$46.50,/ TN,$235.29,5.06,TN,$46.50,/ TN,$235.29
1024135,06/14/25,200770-0001-002 FEDERAL EXPRESS,R1,30.0,28,6224,57,0.51,TN,$46.50,/ TN,$23.72,0.51,TN,$46.50,/ TN,$23.72
1024140,06/14/25,205224-0001-002 LA POSADA HOTEL,R2,30.0,28,6225,42,0.93,TN,$46.50,/ TN,$43.25,0.93,TN,$46.50,/ TN,$43.25
1024142,06/14/25,204747-0001-001 ASHLEY HOME STORE,R1,30.0,28,6221,56,1.3,TN,$46.50,/ TN,$60.45,1.3,TN,$46.50,/ TN,$60.45
1024234,06/13/25,203268-0002-001 MIDWEST STERILIZATION,R1,10.0,28,5226,62,3.05,TN,$46.50,/ TN,$141.83,3.05,TN,$46.50,/ TN,$141.83
1024276,06/14/25,209971-0001-001 H E B MERCADO,R2,30.0,28,6226,62,6.35,TN,$46.50,/ TN,$295.28,6.35,TN,$46.50,/ TN,$295.28
1024299,06/14/25,210340-0001-001 OSHKOSH CORP,R1,30.0,28,6224,57,0.98,TN,$46.50,/ TN,$45.57,0.98,TN,$46.50,/ TN,$45.57
1024319,06/14/25,215857-0002-001 SUSTAIN ENVIRONMENTAL,R1,30.0,28,6221,56,2.22,TN,$46.50,/ TN,$103.23,2.22,TN,$46.50,/ TN,$103.23
1024322,06/14/25,214368-0001-001 WINFIELD COMMUNITIES,R1,30.0,28,6299,37,1.79,TN,$46.50,/ TN,$83.24,1.79,TN,$46.50,/ TN,$83.24
1024342,06/14/25,201906-0001-001 S R FWDG-30YD,R1,30.0,28,6225,42,2.52,TN,$46.50,/ TN,$117.18,2.52,TN,$46.50,/ TN,$117.18
1024390,06/11/25,214049-0001-001 TP COCINA LLC,R1,15.0,28,3226,62,0.36,TN,$46.50,/ TN,$16.74,0.36,TN,$46.50,/ TN,$16.74
1024399,06/14/25,214368-0001-001 WINFIELD COMMUNITIES,R1,30.0,28,6221,56,3.11,TN,$46.50,/ TN,$144.62,3.11,TN,$46.50,/ TN,$144.62
1024402,06/14/25,214368-0001-001 WINFIELD COMMUNITIES,R1,30.0,28,6299,37,3.54,TN,$46.50,/ TN,$164.61,3.54,TN,$46.50,/ TN,$164.61
1024417,06/14/25,215986-0001-001 TRAMITACIONES GROUP,R1,30.0,28,6224,57,4.21,TN,$46.50,/ TN,$195.77,4.21,TN,$46.50,/ TN,$195.77
1024429,06/14/25,214096-0001-001 WALMART-3518,R2,30.0,28,6225,42,0.73,TN,$46.50,/ TN,$33.95,0.73,TN,$46.50,/ TN,$33.95
1024450,06/14/25,214368-0001-001 WINFIELD COMMUNITIES,R1,30.0,28,6221,56,5.59,TN,$46.50,/ TN,$259.94,5.59,TN,$46.50,/ TN,$259.94
1024451,06/14/25,214049-0001-001 TP COCINA LLC,R1,15.0,28,6226,62,0.32,TN,$46.50,/ TN,$14.88,0.32,TN,$46.50,/ TN,$14.88
1024470,06/16/25,208512-0001-001 FORZA TRANSPORTATION,R1,30.0,28,1221,56,1.32,TN,$46.50,/ TN,$61.38,1.32,TN,$46.50,/ TN,$61.38
1024471,06/16/25,203168-0001-001 CR ENGLAND,R1,30.0,28,1223,79,1.05,TN,$46.50,/ TN,$48.83,1.05,TN,$46.50,/ TN,$48.83
1024478,06/16/25,214339-0001-001 LOVE'S TRAVEL STOPS 862,R2,30.0,28,1226,62,1.38,TN,$46.50,/ TN,$64.17,1.38,TN,$46.50,/ TN,$64.17
1024488,06/14/25,208792-0001-001 TEXAS DISCOUNT FURNITURE,R1,30.0,28,6225,42,2.48,TN,$46.50,/ TN,$115.32,2.48,TN,$46.50,/ TN,$115.32
1024556,06/16/25,210833-0001-001 FUEL AMERICA TRAVEL CTR,R1,30.0,28,1224,57,0.72,TN,$46.50,/ TN,$33.48,0.72,TN,$46.50,/ TN,$33.48
1024600,06/16/25,205224-0001-002 LA POSADA HOTEL,R2,30.0,28,1225,42,0.44,TN,$46.50,/ TN,$20.46,0.44,TN,$46.50,/ TN,$20.46
1024608,06/16/25,207516-0001-001 JAMCO INTERNATIONAL,R1,30.0,9,1223,79,0.41,EA,$10.00,/ EA,$4.10,0.41,EA,$10.00,/ EA,$4.10
